"client_id";"birth_number";"district_id"; Age; Gender;
146;"616219";31;56;female
147;"336102";21;84;female
148;"401225";21;77;male
149;"480627";55;69;male
150;"805927";2;37;female
151;"715923";51;46;female
152;"456202";29;72;female
153;"815212";13;36;female
154;"330827";74;84;male
155;"395313";74;78;female
156;"305722";54;87;female
157;"435709";52;74;female
158;"455703";40;72;female
159;"380910";40;79;male
160;"425426";64;75;female
161;"436007";34;74;female
162;"411017";65;76;male
163;"330612";74;84;male
164;"625404";70;55;female
165;"681108";22;49;male
166;"616022";22;56;female
167;"785418";38;39;female
168;"766105";24;41;female
169;"530912";38;64;male
170;"465616";38;71;female
171;"290625";51;88;male
172;"356005";51;82;female
173;"186208";21;99;female
174;"781110";10;39;male
175;"600713";31;57;male
176;"290311";4;88;male
178;"601222";8;57;male
179;"801229";43;37;male
180;"820119";73;35;male
181;"670706";76;50;male
182;"595713";76;58;female
183;"785319";1;39;female
184;"720605";1;45;male
185;"540530";77;63;male
186;"615222";46;56;female
187;"420823";58;75;male
188;"600902";64;57;male
189;"190810";11;98;male
190;"476031";37;70;female
191;"540903";37;63;male
192;"710228";70;46;male
193;"620501";1;55;male
194;"246220";28;93;female
195;"191118";74;98;male
196;"275625";74;90;female
197;"330425";30;84;male
198;"760714";60;41;male
199;"230621";29;94;male
200;"285113";29;89;female
201;"305819";17;87;female
202;"766121";29;41;female
203;"620610";31;55;male
204;"675617";31;50;female
205;"425615";4;75;female
206;"635413";59;54;female
207;"320520";46;85;male
208;"405625";13;77;female
209;"350820";13;82;male
210;"391130";66;78;male
211;"455628";66;72;female
212;"750210";52;42;male
215;"670924";71;50;male
216;"600130";1;57;male
217;"746222";59;43;female
218;"805123";1;37;female
219;"645402";60;53;female
221;"775225";21;40;female
222;"725629";47;45;female
223;"525227";43;65;female
224;"550511";77;62;male
225;"360510";32;81;male
226;"420616";1;75;male
227;"266218";52;91;female
228;"565316";48;61;female
229;"690722";76;48;male
230;"675310";74;50;female
231;"410218";41;76;male
232;"215617";55;96;female
233;"586203";69;59;female
234;"550621";69;62;male
235;"435828";44;74;female
236;"610901";70;56;male
237;"695222";70;48;female
238;"616128";6;56;female
239;"745910";1;43;female
240;"295617";34;88;female
241;"590123";70;58;male
242;"615801";17;56;female
243;"540210";63;63;male
246;"706228";67;47;female
247;"570508";1;60;male
248;"696212";61;48;female
249;"700505";61;47;male
250;"796125";8;38;female
251;"765303";54;41;female
252;"695901";37;48;female
253;"475512";48;70;female
254;"630530";28;54;male
255;"516011";27;66;female
256;"635227";73;54;female
257;"426104";22;75;female
258;"370531";22;80;male
259;"660608";31;51;male
260;"625224";31;55;female
261;"376207";38;80;female
262;"451125";77;72;male
263;"620520";68;55;male
264;"780822";28;39;male
265;"335107";72;84;female
266;"675828";19;50;female
267;"670612";37;50;male
268;"825502";39;35;female
269;"236203";15;94;female
270;"470308";46;70;male
271;"455727";46;72;female
272;"446025";70;73;female
273;"725515";27;45;female
274;"706125";17;47;female
275;"186112";1;99;female
276;"570611";1;60;male
277;"616128";1;56;female
278;"726227";22;45;female
279;"700516";22;47;male
280;"696218";45;48;female
282;"385224";73;79;female
283;"331104";73;84;male
284;"740806";10;43;male
285;"540603";72;63;male
286;"525418";72;65;female
287;"800909";50;37;male
288;"620421";6;55;male
289;"580327";54;59;male
290;"590112";72;58;male
291;"555427";72;62;female
292;"585906";15;59;female
293;"430927";69;74;male
294;"680321";58;49;male
295;"390327";12;78;male
296;"740301";65;43;male
297;"245315";65;93;female
298;"210613";65;96;male
300;"575730";1;60;female
301;"420110";28;75;male
302;"710223";56;46;male
303;"460506";74;71;male
304;"345311";19;83;female
305;"380608";46;79;male
308;"765612";68;41;female
309;"696214";37;48;female
310;"500416";11;67;male
311;"305916";64;87;female
312;"240703";2;93;male
313;"425511";24;75;female
314;"450322";24;72;male
315;"670501";54;50;male
316;"550428";75;62;male
317;"576006";64;60;female
318;"435402";15;74;female
319;"295404";19;88;female
320;"341112";19;83;male
321;"436024";47;74;female
322;"330201";38;84;male
323;"385404";38;79;female
324;"601203";3;57;male
325;"600221";3;57;male
326;"675918";27;50;female
327;"681013";27;49;male
328;"185124";1;99;female
329;"641203";11;53;male
330;"445805";65;73;female
331;"420302";1;75;male
332;"780725";29;39;male
333;"711019";38;46;male
334;"691031";32;48;male
335;"675722";73;50;female
336;"645211";39;53;female
337;"570508";39;60;male
338;"515619";8;66;female
339;"660730";1;51;male
340;"705819";1;47;female
341;"770316";69;40;male
342;"725630";69;45;female
343;"191119";44;98;male
344;"635716";54;54;female
345;"531207";17;64;male
346;"606102";17;57;female
347;"591213";71;58;male
348;"535124";71;64;female
349;"275527";39;90;female
350;"255402";25;92;female
351;"730501";1;44;male
352;"400827";56;77;male
353;"651026";7;52;male
354;"225427";49;95;female
355;"300531";49;87;male
356;"796207";1;38;female
357;"790330";1;38;male
358;"595626";7;58;female
359;"700216";66;47;male
360;"430427";49;74;male
361;"775525";74;40;female
362;"505427";35;67;female
363;"420701";35;75;male
364;"426205";54;75;female
365;"300109";1;87;male
366;"366110";1;81;female
367;"635903";60;54;female
368;"681014";60;49;male
369;"306106";7;87;female
370;"565105";71;61;female
371;"420716";4;75;male
372;"320403";34;85;male
373;"360228";16;81;male
374;"670614";26;50;male
375;"695929";61;48;female
376;"735108";14;44;female
378;"780515";50;39;male
379;"836013";50;34;female
380;"730119";41;44;male
381;"775126";73;40;female
382;"780630";73;39;male
383;"395517";15;78;female
384;"351008";15;82;male
385;"480324";45;69;male
386;"800821";62;37;male
387;"270606";76;90;male
388;"506030";36;67;female
389;"745630";47;43;female
390;"775127";47;40;female
391;"335522";47;84;female
392;"505401";74;67;female
393;"560831";74;61;male
394;"245518";52;93;female
395;"190705";52;98;male
396;"200502";1;97;male
397;"300327";75;87;male
398;"255326";61;92;female
399;"520414";45;65;male
400;"331227";1;84;male
401;"286119";1;89;female
402;"431225";3;74;male
403;"735526";42;44;female
404;"670420";42;50;male
405;"346019";65;83;female
406;"770515";36;40;male
407;"755527";73;42;female
408;"785222";35;39;female
409;"250618";74;92;male
410;"621220";62;55;male
411;"415414";17;76;female
412;"440417";17;73;male
413;"726118";49;45;female
414;"476019";46;70;female
415;"450401";46;72;male
416;"326007";1;85;female
417;"300610";1;87;male
418;"661013";28;51;male
419;"706007";64;47;female
420;"780313";18;39;male
421;"650731";54;52;male
422;"461207";69;71;male
423;"570623";37;60;male
424;"471008";1;70;male
425;"480212";25;69;male
426;"370601";72;80;male
427;"415914";72;76;female
428;"196116";47;98;female
429;"815120";50;36;female
430;"200728";39;97;male
431;"276001";24;90;female
432;"525326";59;65;female
433;"550207";62;62;male
434;"435130";70;74;female
435;"671023";20;50;male
436;"550615";2;62;male
437;"205117";11;97;female
438;"380928";32;79;male
439;"685912";51;49;female
440;"705707";15;47;female
441;"590914";1;58;male
442;"716216";1;46;female
443;"711220";1;46;male
444;"605801";74;57;female
445;"475427";1;70;female
446;"520319";1;65;male
447;"460904";23;71;male
448;"705815";77;47;female
450;"531127";25;64;male
451;"790414";12;38;male
452;"536022";55;64;female
453;"690716";67;48;male
454;"495615";38;68;female
455;"200726";68;97;male
456;"400228";25;77;male
457;"500926";70;67;male
458;"610724";68;56;male
459;"675723";32;50;female
461;"705813";68;47;female
462;"701221";14;47;male
463;"440405";38;73;male
464;"595730";24;58;female
465;"520901";5;65;male
466;"476119";1;70;female
467;"500417";1;67;male
468;"590427";72;58;male
469;"706013";59;47;female
470;"545421";30;63;female
471;"770111";44;40;male
472;"811227";36;36;male
473;"395925";1;78;female
474;"490531";46;68;male
476;"475601";1;70;female
477;"540720";1;63;male
478;"780621";21;39;male
479;"470820";11;70;male
480;"465124";11;71;female
481;"270122";69;90;male
482;"345122";69;83;female
483;"440619";1;73;male
484;"595913";28;58;female
485;"780516";32;39;male
486;"440412";68;73;male
487;"225401";1;95;female
488;"170802";1;100;male
489;"401007";41;77;male
490;"501023";55;67;male
491;"660805";63;51;male
492;"351026";72;82;male
493;"425604";41;75;female
494;"800519";1;37;male
495;"375407";49;80;female
496;"515521";70;66;female
497;"530202";74;64;male
498;"485115";74;69;female
499;"355708";18;82;female
500;"710106";1;46;male
501;"371028";62;80;male
502;"191208";6;98;male
503;"590724";73;58;male
504;"790801";36;38;male
505;"771221";13;40;male
506;"460816";75;71;male
507;"541116";75;63;male
508;"710428";53;46;male
509;"800502";73;37;male
510;"760415";12;41;male
511;"590218";9;58;male
512;"655803";60;52;female
513;"745111";8;43;female
514;"681115";8;49;male
515;"320526";1;85;male
516;"305427";1;87;female
517;"650725";63;52;male
518;"795428";54;38;female
519;"800413";18;37;male
520;"475927";46;70;female
521;"751225";69;42;male
522;"565304";1;61;female
523;"221217";38;95;male
524;"635102";30;54;female
525;"690814";30;48;male
526;"640201";43;53;male
527;"665818";43;51;female
528;"770211";37;40;male
529;"781105";69;39;male
530;"575927";29;60;female
531;"761004";27;41;male
532;"805903";27;37;female
533;"415519";54;76;female
534;"570722";74;60;male
535;"370909";26;80;male
536;"390825";47;78;male
537;"350116";1;82;male
538;"485510";5;69;female
540;"210728";19;96;male
541;"275309";19;90;female
542;"215209";59;96;female
543;"585415";11;59;female
544;"481116";63;69;male
545;"736011";75;44;female
546;"530825";7;64;male
547;"490331";54;68;male
548;"371204";49;80;male
550;"611130";7;56;male
551;"765705";47;41;female
552;"345508";1;83;female
553;"410407";1;76;male
554;"255419";30;92;female
555;"261021";30;91;male
556;"460708";29;71;male
557;"390717";51;78;male
558;"205705";43;97;female
559;"725905";32;45;female
560;"676216";71;50;female
561;"626110";74;55;female
562;"755922";49;42;female
563;"615909";72;56;female
564;"550124";72;62;male
565;"595703";64;58;female
566;"465305";47;71;female
567;"500502";47;67;male
568;"605719";8;57;female
569;"620615";73;55;male
570;"415131";61;76;female
571;"240927";3;93;male
572;"205804";3;97;female
573;"670810";69;50;male
574;"721225";1;45;male
575;"700404";58;47;male
576;"745512";58;43;female
577;"636205";1;54;female
578;"775707";23;40;female
579;"335531";72;84;female
581;"495204";70;68;female
582;"500926";1;67;male
583;"655101";75;52;female
584;"765513";33;41;female
585;"425221";40;75;female
586;"471103";40;70;male
587;"455708";25;72;female
588;"606020";61;57;female
589;"610917";45;56;male
590;"490215";44;68;male
591;"746029";65;43;female
592;"650718";26;52;male
593;"545710";60;63;female
596;"481024";69;69;male
597;"430222";55;74;male
598;"701231";1;47;male
599;"775518";1;40;female
601;"660312";56;51;male
602;"655116";56;52;female
603;"665309";13;51;female
604;"655731";1;52;female
605;"705827";1;47;female
606;"495125";10;68;female
607;"640330";64;53;male
608;"720831";67;45;male
609;"620902";52;55;male
610;"795810";74;38;female
611;"521013";36;65;male
612;"606110";36;57;female
613;"775810";1;40;female
614;"475203";14;70;female
615;"495913";68;68;female
616;"750101";58;42;male
617;"740314";70;43;male
618;"325316";57;85;female
619;"200907";6;97;male
620;"185213";6;99;female
621;"390317";54;78;male
622;"316123";74;86;female
623;"250904";24;92;male
624;"325726";24;85;female
625;"786124";60;39;female
626;"800413";9;37;male
627;"720411";17;45;male
628;"705527";17;47;female
629;"760310";16;41;male
630;"520303";61;65;male
631;"565322";70;61;female
632;"460316";67;71;male
633;"385612";67;79;female
635;"275629";17;90;female
636;"350217";17;82;male
637;"706215";39;47;female
638;"615203";54;56;female
639;"780802";31;39;male
640;"790415";26;38;male
641;"625704";40;55;female
642;"631025";40;54;male
643;"495613";1;68;female
644;"615423";35;56;female
645;"251221";14;92;male
646;"225929";34;95;female
647;"290406";34;88;male
648;"355928";70;82;female
649;"785502";13;39;female
651;"765127";54;41;female
652;"381208";61;79;male
653;"306121";1;87;female
654;"425517";64;75;female
655;"421210";32;75;male
656;"560606";1;61;male
657;"265710";8;91;female
658;"261221";8;91;male
659;"651207";24;52;male
660;"230322";16;94;male
661;"195115";16;98;female
662;"450807";5;72;male
663;"230120";24;94;male
664;"805319";77;37;female
665;"325405";62;85;female
666;"820523";26;35;male
667;"815720";26;36;female
668;"426225";1;75;female
669;"566219";12;61;female
670;"590121";1;58;male
671;"715227";10;46;female
672;"296109";46;88;female
673;"391029";36;78;male
674;"275111";11;90;female
675;"751112";50;42;male
676;"530207";70;64;male
677;"630524";5;54;male
678;"335528";39;84;female
679;"400319";8;77;male
680;"405509";8;77;female
681;"770115";15;40;male
682;"791021";18;38;male
683;"455829";76;72;female
684;"765410";3;41;female
685;"306213";72;87;female
686;"716003";32;46;female
687;"750128";32;42;male
688;"540504";1;63;male
689;"640802";70;53;male
690;"421107";38;75;male
691;"445113";38;73;female
692;"365111";74;81;female
693;"350317";74;82;male
694;"360228";29;81;male
695;"550627";28;62;male
696;"526201";28;65;female
697;"740501";1;43;male
698;"540227";75;63;male
699;"225422";26;95;female
700;"291120";12;88;male
702;"686107";31;49;female
703;"590426";4;58;male
704;"750501";54;42;male
705;"381210";19;79;male
706;"480805";1;69;male
707;"411214";1;76;male
708;"776127";50;40;female
709;"341229";1;83;male
710;"251128";23;92;male
711;"635816";48;54;female
712;"621204";54;55;male
713;"805329";20;37;female
714;"701008";31;47;male
715;"525115";1;65;female
716;"546204";1;63;female
717;"680502";54;49;male
718;"605228";54;57;female
719;"740809";46;43;male
720;"540906";29;63;male
721;"400215";43;77;male
722;"706125";62;47;female
723;"575726";12;60;female
724;"535202";65;64;female
725;"561211";75;61;male
726;"350213";16;82;male
727;"305720";32;87;female
728;"320120";32;85;male
729;"695317";63;48;female
730;"730814";63;44;male
731;"795122";74;38;female
732;"780705";74;39;male
733;"780728";46;39;male
734;"855114";46;32;female
735;"731126";1;44;male
736;"775426";1;40;female
737;"521104";74;65;male
738;"200326";25;97;male
739;"420416";72;75;male
740;"231107";55;94;male
741;"410709";74;76;male
742;"516015";1;66;female
743;"410217";1;76;male
744;"400718";26;77;male
745;"665214";52;51;female
746;"620416";52;55;male
747;"535820";24;64;female
748;"361015";25;81;male
749;"335729";25;84;female
750;"565929";70;61;female
751;"590309";70;58;male
752;"441220";72;73;male
753;"405924";72;77;female
754;"475604";63;70;female
755;"471121";72;70;male
756;"200513";31;97;male
757;"706220";71;47;female
758;"615726";68;56;female
759;"550520";29;62;male
760;"365825";57;81;female
762;"370420";21;80;male
763;"275824";75;90;female
764;"556013";49;62;female
765;"691231";65;48;male
766;"265703";1;91;female
767;"230616";1;94;male
768;"315923";32;86;female
769;"771215";40;40;male
772;"441210";64;73;male
773;"351030";4;82;male
774;"730303";70;44;male
775;"406130";51;77;female
776;"535503";1;64;female
777;"610520";1;56;male
778;"400604";13;77;male
779;"445612";69;73;female
780;"240226";3;93;male
781;"450920";72;72;male
782;"635318";5;54;female
783;"715325";27;46;female
784;"641228";27;53;male
785;"340909";63;83;male
786;"780906";53;39;male
787;"471208";3;70;male
788;"740903";47;43;male
789;"310921";4;86;male
790;"675509";63;50;female
791;"505929";68;67;female
793;"780204";21;39;male
794;"795716";21;38;female
796;"190830";1;98;male
797;"480127";8;69;male
798;"405212";27;77;female
799;"360219";27;81;male
803;"510215";35;66;male
804;"565123";35;61;female
806;"800422";60;37;male
807;"696021";53;48;female
808;"631128";31;54;male
809;"191015";49;98;male
810;"455924";58;72;female
811;"400528";58;77;male
812;"401206";39;77;male
813;"640129";70;53;male
814;"591001";19;58;male
815;"646027";22;53;female
816;"585201";17;59;female
818;"660427";54;51;male
819;"580708";74;59;male
820;"606106";74;57;female
821;"480512";49;69;male
822;"595508";37;58;female
823;"561024";41;61;male
824;"520905";27;65;male
825;"770402";74;40;male
826;"780123";1;39;male
827;"655904";10;52;female
828;"581210";10;59;male
829;"570519";24;60;male
830;"480827";69;69;male
831;"480502";2;69;male
832;"236223";67;94;female
833;"600611";5;57;male
834;"221217";54;95;male
835;"436020";28;74;female
836;"480614";28;69;male
837;"741014";71;43;male
838;"685204";71;49;female
839;"555518";47;62;female
840;"370426";20;80;male
841;"810210";69;36;male
842;"335703";12;84;female
843;"575903";54;60;female
844;"450114";22;72;male
845;"535130";22;64;female
846;"491201";35;68;male
847;"791225";49;38;male
849;"395606";26;78;female
850;"690921";19;48;male
851;"190616";25;98;male
852;"165604";25;101;female
853;"490602";70;68;male
854;"416102";72;76;female
855;"300128";58;87;male
856;"190122";23;98;male
857;"480221";32;69;male
858;"595329";47;58;female
859;"685729";1;49;female
860;"671208";1;50;male
861;"565913";1;61;female
862;"520105";30;65;male
863;"686129";54;49;female
864;"530327";11;64;male
865;"466103";11;71;female
866;"756124";38;42;female
870;"570506";70;60;male
871;"740311";76;43;male
872;"630222";35;54;male
873;"440105";60;73;male
874;"525905";14;65;female
875;"561207";14;61;male
876;"601125";1;57;male
877;"275121";5;90;female
878;"200417";5;97;male
879;"436208";38;74;female
880;"600217";49;57;male
881;"755222";5;42;female
882;"335909";70;84;female
883;"205106";75;97;female
884;"181014";75;99;male
885;"230208";34;94;male
886;"480202";34;69;male
887;"736128";66;44;female
888;"731026";28;44;male
889;"816024";54;36;female
890;"190330";77;98;male
891;"310131";33;86;male
892;"225524";42;95;female
893;"356023";43;82;female
894;"340818";75;83;male
895;"700703";39;47;male
896;"735424";36;44;female
897;"810325";36;36;male
898;"435427";38;74;female
899;"440213";38;73;male
900;"770410";73;40;male
901;"191221";39;98;male
902;"500815";23;67;male
903;"340306";31;83;male
904;"320208";1;85;male
905;"401023";38;77;male
906;"780616";65;39;male
907;"480311";51;69;male
908;"615307";51;56;female
909;"750907";23;42;male
910;"610927";1;56;male
911;"391128";43;78;male
912;"201029";76;97;male
913;"381118";1;79;male
914;"215119";1;96;female
915;"750503";12;42;male
916;"580629";3;59;male
917;"735916";25;44;female
918;"641223";26;53;male
921;"545213";7;63;female
922;"725816";22;45;female
923;"780822";22;39;male
924;"530712";1;64;male
925;"590813";54;58;male
926;"810122";1;36;male
927;"741026";1;43;male
928;"516010";66;66;female
929;"350423";30;82;male
930;"595825";68;58;female
931;"680607";16;49;male
932;"470927";3;70;male
933;"785311";33;39;female
934;"820819";33;35;male
935;"465517";42;71;female
936;"430730";42;74;male
937;"311114";1;86;male
938;"445807";59;73;female
939;"520803";21;65;male
940;"600811";53;57;male
941;"351005";10;82;male
942;"315902";12;86;female
943;"360926";12;81;male
944;"701218";39;47;male
945;"775110";39;40;female
946;"510806";54;66;male
948;"240422";49;93;male
949;"760727";3;41;male
950;"655412";76;52;female
951;"600917";76;57;male
952;"515501";63;66;female
953;"371017";25;80;male
954;"426020";1;75;female
955;"700128";57;47;male
956;"661021";1;51;male
957;"416223";56;76;female
958;"420504";56;75;male
959;"625912";11;55;female
960;"575413";16;60;female
961;"316004";15;86;female
962;"660219";19;51;male
963;"666217";64;51;female
964;"536021";10;64;female
965;"726201";13;45;female
966;"780902";13;39;male
967;"790620";76;38;male
968;"570217";69;60;male
970;"570329";36;60;male
971;"195101";46;98;female
972;"170506";46;100;male
973;"706006";14;47;female
974;"630624";14;54;male
975;"595712";1;58;female
976;"556119";16;62;female
977;"265510";76;91;female
978;"685609";56;49;female
979;"661118";56;51;male
980;"610930";40;56;male
981;"600628";5;57;male
984;"490703";20;68;male
985;"475113";20;70;female
986;"550516";74;62;male
987;"520520";60;65;male
988;"396001";40;78;female
989;"330815";40;84;male
990;"611224";71;56;male
991;"410627";32;76;male
992;"480521";19;69;male
993;"696031";44;48;female
994;"710427";36;46;male
995;"736030";36;44;female
996;"805626";1;37;female
997;"501111";59;67;male
998;"535628";59;64;female
999;"665901";74;51;female
1000;"611027";74;56;male
1001;"470414";44;70;male
1002;"445308";42;73;female
1003;"376031";31;80;female
1004;"570925";3;60;male
1006;"425628";46;75;female
1007;"380105";46;79;male
1008;"560706";6;61;male
1009;"625427";33;55;female
1010;"550816";33;62;male
1011;"390713";16;78;male
1012;"665213";70;51;female
1013;"730312";70;44;male
1014;"310208";1;86;male
1015;"340313";62;83;male
1016;"405721";62;77;female
1017;"435212";6;74;female
1018;"450228";53;72;male
1019;"466222";14;71;female
1020;"775510";72;40;female
1021;"770805";2;40;male
1022;"400723";31;77;male
1023;"381228";1;79;male
1024;"560329";25;61;male
1025;"640708";15;53;male
1026;"790812";57;38;male
1027;"406104";1;77;female
1028;"341002";1;83;male
1029;"545316";1;63;female
1030;"471011";1;70;male
1031;"686211";2;49;female
1032;"386030";1;79;female
1033;"371014";1;80;male
1034;"746111";52;43;female
1035;"715328";13;46;female
1036;"761206";13;41;male
1037;"656101";1;52;female
1038;"615923";69;56;female
1039;"806011";70;37;female
1040;"600617";1;57;male
1041;"610705";72;56;male
1042;"665925";17;51;female
1043;"631116";17;54;male
1044;"715913";9;46;female
1045;"476224";60;70;female
1046;"750824";1;42;male
1047;"635711";16;54;female
1048;"746003";70;43;female
1049;"421111";1;75;male
1050;"715701";27;46;female
1051;"715826";73;46;female
1052;"640311";56;53;male
1053;"585603";56;59;female
1054;"240820";63;93;male
1055;"190517";4;98;male
1056;"630619";1;54;male
1057;"390221";52;78;male
1058;"755801";9;42;female
1059;"600603";26;57;male
1060;"576217";26;60;female
1062;"750108";16;42;male
1063;"765612";16;41;female
1064;"515203";1;66;female
1065;"571126";2;60;male
1066;"401018";1;77;male
1067;"520514";1;65;male
1068;"266020";13;91;female
1069;"385221";54;79;female
1070;"381202";54;79;male
1071;"250125";43;92;male
1072;"666208";60;51;female
1073;"240410";34;93;male
1074;"285825";34;89;female
1075;"345604";65;83;female
1076;"795511";53;38;female
1077;"200623";46;97;male
1078;"786215";24;39;female
1079;"610715";3;56;male
1080;"506006";54;67;female
1081;"701216";71;47;male
1082;"670223";9;50;male
1083;"371215";48;80;male
1084;"445409";48;73;female
1085;"326219";60;85;female
1086;"730504";74;44;male
1087;"785730";74;39;female
1088;"695823";47;48;female
1089;"391209";1;78;male
1090;"395620";35;78;female
1091;"405627";59;77;female
1092;"625720";41;55;female
1093;"765728";62;41;female
1094;"606004";30;57;female
1095;"540216";30;63;male
1096;"265303";1;91;female
1097;"300902";1;87;male
1098;"485910";60;69;female
1099;"796121";65;38;female
1100;"510704";59;66;male
1101;"460622";74;71;male
1102;"350129";72;82;male
1103;"510818";1;66;male
1104;"555209";1;62;female
1105;"420103";56;75;male
1106;"405225";56;77;female
1107;"610426";60;56;male
1108;"556222";62;62;female
1109;"315901";58;86;female
1110;"285324";10;89;female
1111;"790604";61;38;male
1112;"305725";13;87;female
1113;"760820";11;41;male
1114;"800618";59;37;male
1115;"205824";36;97;female
1116;"735419";69;44;female
1117;"766101";20;41;female
1118;"691103";20;48;male
1119;"805105";54;37;female
1120;"736021";41;44;female
1121;"390302";59;78;male
1122;"210218";20;96;male
1123;"225826";20;95;female
1124;"280412";21;89;male
1125;"345330";9;83;female
1126;"351023";9;82;male
1127;"741112";23;43;male
1128;"300716";7;87;male
1129;"310924";43;86;male
1130;"406126";70;77;female
1131;"476028";55;70;female
1132;"480321";55;69;male
1133;"585915";37;59;female
1134;"591001";37;58;male
1135;"520721";8;65;male
1136;"765918";9;41;female
1137;"775305";1;40;female
1138;"705930";70;47;female
1139;"730922";70;44;male
1140;"460224";18;71;male
1141;"415422";21;76;female
1142;"466119";59;71;female
1143;"460515";59;71;male
1145;"685914";58;49;female
1146;"651114";54;52;male
1147;"300512";3;87;male
1148;"410515";41;76;male
1149;"765925";14;41;female
1150;"455624";74;72;female
1151;"730306";59;44;male
1152;"810312";74;36;male
1153;"806115";70;37;female
1154;"240131";72;93;male
1155;"225710";72;95;female
1156;"336111";1;84;female
1157;"586230";4;59;female
1158;"545821";1;63;female
1159;"440203";64;73;male
1160;"385728";64;79;female
1161;"730525";7;44;male
1162;"755219";26;42;female
1163;"640828";20;53;male
1164;"595914";15;58;female
1165;"426002";15;75;female
1166;"590627";74;58;male
1167;"545317";74;63;female
1168;"780531";19;39;male
1169;"415124";18;76;female
1170;"770428";12;40;male
1171;"745328";46;43;female
1172;"235613";54;94;female
1173;"220602";54;95;male
1174;"705313";29;47;female
1175;"251025";1;92;male
1176;"185831";1;99;female
1177;"395621";77;78;female
1178;"716004";1;46;female
1179;"306005";1;87;female
1180;"441006";21;73;male
1181;"391112";1;78;male
1182;"466016";66;71;female
1183;"421129";54;75;male
1186;"475805";2;70;female
1187;"615906";32;56;female
1188;"680919";32;49;male
1189;"325215";74;85;female
1190;"765412";15;41;female
1191;"770602";15;40;male
1192;"255101";10;92;female
1193;"260129";19;91;male
1194;"395614";17;78;female
1195;"395122";39;78;female
1196;"430416";22;74;male
1197;"666002";6;51;female
1198;"755217";72;42;female
1199;"766024";64;41;female
1200;"316117";47;86;female
1201;"450910";54;72;male
1202;"806011";47;37;female
